:START_ID,:END_ID,relation,:TYPE
HN3126,ETCM_Target_Genes_id_74,target_is,target
HN3126,ETCM_Target_Genes_id_309,target_is,target
HN3126,ETCM_Target_Genes_id_2101,target_is,target
HN3126,ETCM_Target_Genes_id_576,target_is,target
HN3126,ETCM_Target_Genes_id_65,target_is,target
HN3126,ETCM_Target_Genes_id_1043,target_is,target
HN3126,ETCM_Target_Genes_id_551,target_is,target
HN3126,ETCM_Target_Genes_id_254,target_is,target
HN3126,ETCM_Target_Genes_id_8,target_is,target
HN3126,ETCM_Target_Genes_id_169,target_is,target
HN4453,ETCM_Target_Genes_id_688,target_is,target
HN4453,ETCM_Target_Genes_id_2110,target_is,target
HN4453,ETCM_Target_Genes_id_256,target_is,target
HN4453,ETCM_Target_Genes_id_302,target_is,target
HN4453,ETCM_Target_Genes_id_532,target_is,target
HN4453,ETCM_Target_Genes_id_1067,target_is,target
HN4453,ETCM_Target_Genes_id_533,target_is,target
HN4453,ETCM_Target_Genes_id_456,target_is,target
HN4453,ETCM_Target_Genes_id_1625,target_is,target
HN4453,ETCM_Target_Genes_id_1356,target_is,target
HN4453,ETCM_Target_Genes_id_1522,target_is,target
HN4453,ETCM_Target_Genes_id_537,target_is,target
HN4453,ETCM_Target_Genes_id_825,target_is,target
HN4453,ETCM_Target_Genes_id_1599,target_is,target
HN4453,ETCM_Target_Genes_id_1869,target_is,target
HN4453,ETCM_Target_Genes_id_305,target_is,target
HN4453,ETCM_Target_Genes_id_1572,target_is,target
HN4453,ETCM_Target_Genes_id_611,target_is,target
HN4453,ETCM_Target_Genes_id_1156,target_is,target
HN4453,ETCM_Target_Genes_id_523,target_is,target
HN4453,ETCM_Target_Genes_id_524,target_is,target
HN4453,ETCM_Target_Genes_id_1574,target_is,target
HN4453,ETCM_Target_Genes_id_525,target_is,target
HN4453,ETCM_Target_Genes_id_301,target_is,target
HN4453,ETCM_Target_Genes_id_526,target_is,target
HN4453,ETCM_Target_Genes_id_527,target_is,target
HN4453,ETCM_Target_Genes_id_528,target_is,target
HN4453,ETCM_Target_Genes_id_1987,target_is,target
HN4453,ETCM_Target_Genes_id_1499,target_is,target
HN4453,ETCM_Target_Genes_id_1988,target_is,target
HN4453,ETCM_Target_Genes_id_452,target_is,target
HN4453,ETCM_Target_Genes_id_306,target_is,target
HN4453,ETCM_Target_Genes_id_1643,target_is,target
HN4453,ETCM_Target_Genes_id_2087,target_is,target
HN4453,ETCM_Target_Genes_id_307,target_is,target
HN4453,ETCM_Target_Genes_id_453,target_is,target
HN4453,ETCM_Target_Genes_id_1932,target_is,target
HN4453,ETCM_Target_Genes_id_103,target_is,target
HN4453,ETCM_Target_Genes_id_488,target_is,target
HN4453,ETCM_Target_Genes_id_191,target_is,target
HN4453,ETCM_Target_Genes_id_339,target_is,target
HN4453,ETCM_Target_Genes_id_616,target_is,target
HN4453,ETCM_Target_Genes_id_534,target_is,target
HN4453,ETCM_Target_Genes_id_1042,target_is,target
HN4453,ETCM_Target_Genes_id_859,target_is,target
HN4453,ETCM_Target_Genes_id_535,target_is,target
HN4453,ETCM_Target_Genes_id_536,target_is,target
