:START_ID,:END_ID,relation,:TYPE
ETCM_XHCF_2676,2845,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13023,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17145,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12175,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4945,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7658,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6648,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8394,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,548,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11304,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,21242,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4409,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3830,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4124,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6395,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10432,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1090,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5531,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7240,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,21199,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4822,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9543,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9542,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6254,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3600,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,759,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2131,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16982,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1040,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5116,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13947,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20694,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6697,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8442,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17397,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17620,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9217,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,570,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7075,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1785,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7469,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6513,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3698,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14114,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19241,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16752,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13114,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,18954,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4426,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13235,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14512,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,21391,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14453,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15554,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19483,chemical_protein_link,chemical_protein_link
